word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
nausea,,,0.711,0.406,,,,,1.0,0.0
nauseate,,,0.703,,,,,,,
nauseous,,,0.664,0.375,,0.5,,,1.0,0.0
navigable,,0.406,,,,,,,0.0,1.0
navigator,,0.375,,,,,,0.578,0.0,0.0
necessarily,,,,,,,,0.461,0.0,0.0
necessity,,,,,,0.23600000000000002,,,0.0,0.0
needalife,,,,,,0.39799999999999996,,,,
needit,,,,0.156,,,,,,
needles,,,,0.547,,,,,,
needtoknow,,,,0.17300000000000001,,,,,,
needtorelax,,,,0.125,,,,,,
nefarious,,,0.6559999999999999,0.6559999999999999,,0.546,0.562,,1.0,0.0
negation,0.344,,,,,,,,1.0,0.0
negative,,,,,,0.5,,,1.0,0.0
neglected,0.324,,0.414,,,0.688,,,1.0,0.0
negotiate,,,,,,,,0.445,0.0,1.0
negro,,,,,,0.281,,,1.0,0.0
neighbor,,0.281,,,,,,0.523,0.0,1.0
neighborhood,,0.266,,,,,,,0.0,0.0
nepotism,0.371,,0.484,,,0.32799999999999996,,,1.0,0.0
nerds,,,,,,,,0.5,,
nerves,,,,0.6,,,,,,
nervous,,0.602,,0.469,,,,,1.0,0.0
nervousness,,,,0.627,,,,,0.0,0.0
nervouswreck,,,,0.672,,,,,,
nervy,,,,0.391,,,,,,
nest,,,,,,,,0.39799999999999996,0.0,0.0
nestle,,,,,,,,0.36700000000000005,0.0,1.0
nether,0.278,,,0.312,,0.32799999999999996,,,1.0,0.0
nettle,0.42200000000000004,,0.289,,,,,,1.0,0.0
network,,0.289,,,,,,,0.0,0.0
neuralgia,,,,0.547,,0.42200000000000004,,,1.0,0.0
neurosis,,,,0.6559999999999999,,0.531,,,1.0,0.0
neurotic,,,0.531,0.703,,,,,1.0,0.0
neutral,,0.14800000000000002,,,0.114,,,0.39799999999999996,0.0,0.0
neutrality,,,,,,,,0.43,0.0,0.0
newbeginnings,,,,,0.693,,,,,
newcomer,,,,0.141,,,0.35200000000000004,,0.0,0.0
newday,,,,,0.43799999999999994,,,,,
newjob,,,,0.266,,,,,,
newlife,,,,,0.618,,,,,
newme,,,,,0.515,,,,,
newstart,,,,,0.344,,,,,
newyear,,,,,0.561,,,,,
nicotine,,,0.42200000000000004,,,,,,1.0,0.0
nigga,,,,,,,,0.273,,
nightmare,,,,0.828,,,,,1.0,0.0
nightmares,,,,0.759,,,,,,
nobility,,0.35200000000000004,,,,,,0.523,0.0,1.0
noble,,,,,,,,0.648,0.0,1.0
nobleman,,,,,,,,0.516,0.0,1.0
nobodycares,0.5,,,,,,,,,
nocomplaints,,,,,0.485,,,,,
nohope,,,,,,0.688,,,,
noisy,0.25,,,,,,,,1.0,0.0
noncompliance,0.27899999999999997,0.289,,0.276,,0.375,,,1.0,0.0
nonsense,0.25,,,,,,,,1.0,0.0
nonsensical,,,,,,0.312,,,1.0,0.0
noob,0.133,,,,,,,,,
noose,,,,,,0.391,,,1.0,0.0
nopoint,0.266,,,,,,,,,
noregrets,,,,,0.32799999999999996,,,,,
northeast,,,,0.08800000000000001,,,,,,
noschool,,,,,0.516,,,,,
nose,,,0.18,,,,,,0.0,0.0
nosey,0.213,,,,,,,,,
nosnow,,,,,,0.16899999999999998,,,,
nostalgia,,,,,0.47,0.312,,,0.0,0.0
nostalgic,,,,,0.439,,,,,
nostress,,,,,0.42100000000000004,,,,,
nosun,,,,,,0.255,,,,
notable,,,,,0.297,,,0.523,0.0,1.0
notamorningperson,0.266,,,,,,,,,
notary,,,,,,,,0.609,0.0,0.0
nothappy,0.41200000000000003,,,,,,,,,
nothingbetter,,,,,0.647,,,,,
nothingness,,,,,,0.594,,,1.0,0.0
notification,,0.523,,,,,,,0.0,0.0
notoriety,0.25,,0.289,0.109,,,,,1.0,1.0
notready,,,,0.281,,,,,,
nowork,,,,,0.344,,,,,
noworries,,,,,0.45299999999999996,,,,,
noxious,,,0.703,0.547,,,,,1.0,0.0
nuisance,0.406,,,,,,,,1.0,0.0
nullify,,,,,,,0.203,,1.0,0.0
numbness,,,,,,0.359,,,1.0,0.0
nun,,,,,,,,0.602,1.0,0.0
nurse,,,,,,,,0.594,0.0,1.0
nursery,,,,,0.23399999999999999,,,0.47700000000000004,0.0,1.0
nurture,0.059000000000000004,0.406,0.11699999999999999,0.078,0.469,,,0.703,0.0,1.0
nutritious,,,,,,0.015,,,0.0,1.0
oasis,,0.42200000000000004,,,0.486,,,0.45299999999999996,0.0,1.0
oath,,,,,,,,0.7809999999999999,0.0,1.0
obedience,,,,,,,,0.539,0.0,1.0
obese,,,0.7340000000000001,,,,,,1.0,0.0
obesity,,,0.695,,,0.359,,,1.0,0.0
obey,,,,0.016,,,,0.578,0.0,0.0
obi,,,0.35200000000000004,0.375,,,,,1.0,0.0
obit,,,,,,0.703,0.35200000000000004,,1.0,0.0
obituary,,,,,,0.672,,,1.0,0.0
objection,0.469,,,,,,,,1.0,0.0
objective,,0.391,,,,,,0.617,0.0,1.0
oblige,,,,,,,,0.461,1.0,0.0
obliging,0.141,0.39799999999999996,0.156,0.25,0.33299999999999996,,0.188,0.539,0.0,1.0
obligor,,,,0.375,,,,,1.0,0.0
obliterate,0.843,,,0.7659999999999999,,0.594,,,1.0,0.0
obliterated,0.894,,,0.8,,,,,1.0,0.0
obliteration,,,,0.75,,0.75,,,1.0,0.0
oblivion,0.43700000000000006,,,0.609,,,,,1.0,0.0
obnoxious,0.484,,0.43799999999999994,,,0.406,,,1.0,0.0
obscene,,,0.672,,,,,,1.0,0.0
obscenity,0.6409999999999999,,0.625,,,,,,1.0,0.0
obsessing,,,,0.312,,,,,,
obstacle,0.242,,,0.344,,0.266,,0.242,1.0,0.0
obstetrician,,,,,,,,0.516,0.0,0.0
obstruct,0.5,,,0.43799999999999994,,,,,1.0,0.0
obstructive,0.542,,,,,,,,1.0,0.0
obtainable,,,,,0.156,,,,0.0,1.0
obvious,,,,,,,,0.539,0.0,1.0
occasional,,,,,,,0.312,,0.0,0.0
occult,,,0.484,0.5589999999999999,,,,,1.0,0.0
occupant,,,,,,,,0.43,0.0,1.0
ocd,,,,0.375,,,,,,
ocean,,,,,0.28600000000000003,,,,0.0,0.0
octopus,,,0.258,,,,,,0.0,0.0
oddity,,,0.359,,,0.188,0.578,,1.0,0.0
odious,0.667,,0.555,0.5,,,,,1.0,0.0
offend,0.75,,0.42200000000000004,,,,,,1.0,0.0
offended,0.652,,,,,0.5,,,1.0,0.0
offender,0.53,,0.484,0.698,,0.594,,,1.0,0.0
offense,0.469,,0.5,0.42200000000000004,,0.484,,,1.0,0.0
offensive,0.5489999999999999,,0.578,,,,,,1.0,0.0
offering,,,,,,,,0.414,0.0,0.0
officer,,,,,,,,0.609,0.0,1.0
official,,,,,,,,0.68,0.0,0.0
offset,,0.359,,,,,,,0.0,1.0
ogre,,,0.547,0.609,,,,,1.0,0.0
ohdear,,,,0.406,,,,,,
ohgod,,,,0.45299999999999996,,,,,,
ohno,,,,0.484,,,,,,
ohshit,,,,0.7659999999999999,,,,,,
oils,,,,,0.141,,,,0.0,0.0
older,,,,,,0.25,,,0.0,0.0
olfactory,,0.32799999999999996,,,,,,,1.0,0.0
omen,,0.57,,0.594,,,,,1.0,0.0
omgomgomg,,,,0.45299999999999996,,,,,,
ominous,,0.633,,0.594,,,,,1.0,0.0
omnipotence,,,,0.406,,,,,1.0,1.0
omniscient,,,,,,,,0.531,0.0,1.0
oncoming,,,,0.281,,,,,,
oneday,,,,,0.19699999999999998,,,,,
onedge,,,,0.359,,,,,,
onelove,,,,,0.606,,,,,
oneness,,,,,0.426,,,,0.0,0.0
onerous,0.406,,,,,0.223,,,1.0,0.0
ongoing,,0.414,,,,,,,0.0,0.0
onset,,0.47700000000000004,,,,,,,0.0,0.0
ooze,,,0.688,,,,,,1.0,0.0
openly,,,,,,,,0.594,0.0,0.0
opera,0.061,0.469,,0.057,0.109,0.078,0.242,0.336,0.0,1.0
operation,,,,0.266,,,,0.445,0.0,0.0
opinionated,0.359,,,,,,,,1.0,0.0
opium,0.18,,0.445,0.344,,0.303,,,1.0,0.0
opponent,0.32799999999999996,0.406,0.242,0.312,,,,,1.0,0.0
opportune,,,,,0.406,,,,0.0,1.0
opportunity,,0.648,,,,,,,0.0,1.0
opposed,0.484,,,0.344,,,,,1.0,0.0
opposition,0.469,,,,,,,,1.0,0.0
oppress,0.49,,0.57,0.516,,0.664,,,1.0,0.0
oppression,0.603,,0.6559999999999999,0.688,,0.812,,,1.0,0.0
oppressive,0.574,,0.633,0.6559999999999999,,0.625,,,1.0,0.0
oppressor,0.609,,,0.609,,0.703,,,1.0,0.0
optimism,,0.625,,,0.703,,0.336,0.617,0.0,1.0
optimist,,,,,,,,0.5,0.0,1.0
optimistic,,,,,0.723,,,,,
oracle,,0.555,,,,,,0.43799999999999994,0.0,1.0
orc,0.289,,0.38299999999999995,0.38799999999999996,,,,,1.0,0.0
orchard,,,,,0.221,,,,0.0,0.0
orchestra,0.132,,,,0.221,0.109,,0.445,0.0,1.0
ordained,,,,,,,,0.6409999999999999,0.0,1.0
ordeal,0.5,,,,,,0.45299999999999996,,1.0,0.0
ordinance,,,,,,,,0.57,0.0,0.0
ordination,,0.414,,,0.23399999999999999,,,0.562,0.0,1.0
ordnance,,,,0.312,,,,,1.0,0.0
organ,,0.25,,,0.094,,,,0.0,0.0
organization,,0.203,,,0.156,,0.125,0.516,0.0,1.0
orgasm,,0.664,,,0.765,,,,0.0,1.0
ori,,,,,,,,0.297,,
originality,,,,,,,0.42200000000000004,,0.0,1.0
orphan,,,,0.45299999999999996,,0.7340000000000001,,,1.0,0.0
orthodoxy,,,,,,,,0.445,0.0,0.0
ourselves,,,,,,,,0.523,,
oust,0.484,,,,,0.375,,,1.0,0.0
outbreak,,,,0.672,,,,,0.0,0.0
outburst,0.757,,,0.547,0.17600000000000002,0.531,0.8590000000000001,,1.0,1.0
outcast,,,0.406,0.38799999999999996,,0.672,,,1.0,0.0
outcry,0.544,,,0.547,,,0.727,,1.0,0.0
outdo,,0.406,,,,,,,0.0,1.0
outdoors,,,,,0.25,,,,,
outhouse,,,0.648,,,,,,1.0,0.0
outpost,,,,0.32799999999999996,,,,,0.0,0.0
outrage,0.848,,0.469,,,,,,1.0,0.0
outraged,0.9640000000000001,,,,,,,,,
outrageous,,,,,,,0.75,,0.0,0.0
outsider,,,,0.413,,,,,0.0,0.0
outstanding,,,,,0.879,,,,1.0,1.0
ovation,,,,,,0.078,,,1.0,0.0
overbearing,0.547,,,,,,,,1.0,0.0
overcast,,,,,,0.375,,,1.0,0.0
overcome,,,,0.203,,,,,,
overcoming,,,,0.188,,,,,,
overdrive,,,,0.23399999999999999,,,,,,
overdue,,0.586,,,,0.281,0.156,,1.0,0.0
overestimate,,,,,,,0.45299999999999996,,0.0,0.0
overflowing,,,,,0.588,,,,0.0,0.0
overjoyed,,,,,0.909,,,,0.0,1.0
overload,,,,,,0.172,,,1.0,0.0
overplayed,0.20600000000000002,,,,,,,,,
overpowering,0.591,,,0.562,,,,,1.0,0.0
overpriced,0.212,,0.312,,,0.141,,,1.0,0.0
overrun,0.429,,,,,,,,,
overslept,,,,0.226,,,,,,
overt,,,,0.391,,,,,0.0,0.0
overthemoon,,,,,0.875,,,,,
overthinker,,,,0.153,,,,,,
overthinking,,,,0.309,,,,,,
overthrow,,0.531,,0.547,,,,,1.0,0.0
overtired,,,,0.218,,,,,,
overture,,0.461,,,,,,,0.0,0.0
overwhelmed,,,,0.469,,0.609,,,1.0,0.0
overwhelming,,,,,,,0.758,,0.0,1.0
owing,0.221,0.516,0.203,0.188,,0.39799999999999996,,0.289,1.0,0.0
pacing,,,,0.316,,,,,,
pact,,,,,,,,0.695,0.0,0.0
paddle,,0.32,,,,,,,0.0,1.0
paean,,,,,,,,0.391,,
pain,,,,0.594,,0.7190000000000001,,,1.0,0.0
pained,,,,0.578,,0.833,,,1.0,0.0
painful,0.426,,0.531,0.8440000000000001,,0.75,,,1.0,0.0
painfully,,,,,,0.758,,,1.0,0.0
pake,,,,,,,,0.305,,
pale,,,,,,0.23399999999999999,,,,
pall,,,0.43,,,,,,0.0,0.0
palpable,,,,,,,0.297,,0.0,0.0
palpitations,,,,0.484,,,,,,
palsy,,,0.47700000000000004,0.516,,0.625,,,1.0,0.0
pandemic,,,,0.664,,0.75,,,1.0,0.0
pang,,,,,,,0.5,,1.0,0.0
panic,,,,0.75,,,,,1.0,0.0
panicattack,,,,0.774,,,,,,
panicked,,,,0.8440000000000001,,,,,,
panicking,,,,0.708,,,,,,
parachute,,,,0.344,,,,,0.0,0.0
parade,,0.562,,0.062,0.621,,0.406,,1.0,1.0
paradise,,,,,0.833,,,,,
paragon,,0.35200000000000004,,,0.266,,,0.523,0.0,1.0
paralysis,0.295,0.21100000000000002,,0.7340000000000001,,0.7190000000000001,,,1.0,0.0
paralyze,,,,0.828,,,,,,
paralyzed,0.33299999999999996,,,0.8590000000000001,,0.703,0.586,,1.0,0.0
paranoia,,,,0.594,,,,,1.0,0.0
paranoid,,,,0.688,,,,,,
parasite,,,0.789,0.578,,,,,1.0,0.0
pare,0.182,0.336,,0.36700000000000005,,0.155,,,1.0,0.0
parietal,,,,,,,,0.39799999999999996,0.0,1.0
parish,,,,,,,,0.42200000000000004,0.0,0.0
parliament,,,,,,,,0.47700000000000004,0.0,0.0
parole,,0.49200000000000005,,,,,,,0.0,0.0
parrot,,,0.156,,,,,,1.0,0.0
partake,,,,,,,,0.461,0.0,1.0
parting,,,,,,0.375,,,0.0,0.0
partner,,,,,0.33299999999999996,,,,0.0,1.0
partners,,,,,,,,0.727,,
partnership,,,,,,,,0.789,0.0,1.0
party,,,,,0.765,,,,0.0,0.0
passenger,,0.43799999999999994,,,,,,,0.0,0.0
passion,,0.633,,,0.603,,,0.469,0.0,1.0
passionate,,0.633,,,0.7340000000000001,,,0.617,0.0,1.0
passwords,,,,,,,,0.516,,
pastor,,,,,0.19699999999999998,,,0.47700000000000004,0.0,1.0
pastry,,,,,0.22899999999999998,,,,0.0,1.0
path,,,,,,,,0.484,0.0,0.0
pathetic,,,0.47700000000000004,,,0.688,,,1.0,0.0
paths,,,,,,,,0.39799999999999996,,
pathway,,,,,0.188,,,,0.0,0.0
patience,,0.42200000000000004,,,,,,0.555,0.0,1.0
patient,,0.32799999999999996,,,0.18600000000000003,,,,0.0,1.0
patriarchal,,,,,,,,0.461,0.0,1.0
patrol,,,,,,,,0.406,0.0,0.0
patron,,,,,,,,0.609,0.0,1.0
patronage,,,,,,,,0.508,0.0,1.0
patronising,0.5,,,,,,,,,
patter,0.258,,,,,,,,1.0,0.0
paucity,0.359,,0.39799999999999996,,,0.43799999999999994,,,1.0,0.0
pauper,,,,,,0.562,,,1.0,0.0
pavement,,,,,,,,0.32,0.0,0.0
pawn,,,,,,,,0.21100000000000002,1.0,0.0
pay,,0.461,,,0.242,,,0.43,0.0,1.0
payback,0.436,,,,,,,,1.0,0.0
payday,,,,,0.515,,,,,
peace,,0.43,,,0.5760000000000001,,,0.602,0.0,1.0
peaceful,,0.42200000000000004,,,0.636,,0.086,0.648,0.0,1.0
peacefully,,,,,0.594,,,,,
peaceofmind,,,,,0.8909999999999999,,,,,
pedicure,,,,,0.32799999999999996,,,,,
pedigree,,,,,,,,0.57,0.0,1.0
peepul,,,,,,,,0.21899999999999997,,
peeved,0.688,,,,,,,,,
peice,0.172,,,,,,,,,
penal,,,,0.45299999999999996,,0.469,,,1.0,0.0
penalty,0.484,,,0.45299999999999996,,0.469,,,1.0,0.0
penance,,,,0.406,,0.531,,,0.0,0.0
penetration,0.42200000000000004,,,0.531,,,,,1.0,0.0
penitentiary,0.42200000000000004,,,,,,,,1.0,0.0
pensive,,,,,,0.43799999999999994,,,0.0,0.0
peppermint,,,,,0.156,,,,,
perceive,,,,,,,,0.45299999999999996,0.0,1.0
perchance,,,,,,,0.445,,0.0,0.0
perdition,0.562,,0.461,0.5770000000000001,,0.569,,,1.0,0.0
perennial,,,,,,,,0.42200000000000004,0.0,1.0
perfect,,0.445,,,0.7190000000000001,,,0.539,0.0,1.0
perfection,,0.508,,,0.779,,0.305,0.688,0.0,1.0
peri,,,,,,,0.391,,0.0,0.0
peril,,0.5,,0.8590000000000001,,0.6559999999999999,,,1.0,0.0
perilous,,0.47700000000000004,,0.6409999999999999,,0.6409999999999999,,,1.0,0.0
periodicity,,,,,,,,0.36700000000000005,0.0,0.0
perish,,,,0.784,,0.8590000000000001,,,1.0,0.0
perished,,,,,,0.797,,,1.0,0.0
perishing,,,,0.672,,0.804,,,1.0,0.0
perjury,,,,0.484,,,0.414,,1.0,0.0
pernicious,0.5760000000000001,,,0.516,,0.469,,,1.0,0.0
perpetrator,0.469,,0.633,0.56,,0.359,,,1.0,0.0
perpetuate,,0.43,,,,,,,0.0,0.0
perpetuity,,0.45299999999999996,,,,,,0.516,0.0,1.0
perplexity,,,,,,0.45299999999999996,,,1.0,0.0
persecute,0.7340000000000001,,,0.672,,,,,1.0,0.0
persecution,0.703,,0.625,0.797,,0.8440000000000001,,,1.0,0.0
personal,,,,,,,,0.5,0.0,0.0
personalities,,,,,,,,0.375,,
perspective,,0.49200000000000005,,,0.221,,,,0.0,0.0
perspiration,,,0.469,,,,,,0.0,0.0
persuade,,,,,,,,0.43,0.0,0.0
pertinent,,,,,,,,0.562,0.0,1.0
perturbation,,,,0.6409999999999999,,,,,1.0,0.0
perverse,0.415,,0.805,0.43799999999999994,,,,,1.0,0.0
perversion,0.53,,0.758,,,0.469,,,1.0,0.0
pervert,0.485,,0.82,,,,,,1.0,0.0
perverted,,,0.828,,,,,,1.0,0.0
pesawat,,,,,,,,0.23399999999999999,,
pessimism,0.375,,,0.359,,0.5760000000000001,,,1.0,0.0
pessimist,,,,0.317,,0.562,,,1.0,0.0
pest,0.348,,0.508,0.344,,,,,1.0,0.0
pestilence,,,0.7809999999999999,0.625,,,,,1.0,0.0
petit,,,,,,,,0.344,,
petloss,,,,,,0.594,,,,
petpeeve,0.375,,,,,,,,,
petrified,,,,0.8440000000000001,,,,,,
petrify,,,,,,,0.742,,,
petroleum,,,0.21899999999999997,,,,,,1.0,1.0
phalanx,,,,0.342,,,,0.359,0.0,0.0
phantom,,,,0.5379999999999999,,,,,1.0,0.0
pharmacy,,,,0.12300000000000001,,,,,0.0,0.0
phew,,,,0.203,,,,,,
philanthropic,,,,,,,,0.594,0.0,0.0
philanthropist,,,,,,,,0.578,0.0,1.0
philosopher,,,,,,,,0.508,0.0,1.0
phlegm,,,0.758,,,,,,1.0,0.0
pho,,,,,0.212,,,,,
phobia,,,,0.7190000000000001,,,,,,
phony,0.32799999999999996,,0.406,,,,,,1.0,0.0
physician,,,,,,,,0.633,0.0,1.0
physicist,,,,,,,,0.555,0.0,0.0
picket,0.37799999999999995,0.273,,0.25,,,,,1.0,0.0
picketing,0.456,,,,,,,,1.0,0.0
picnic,,0.602,,,0.39399999999999996,,0.078,0.375,0.0,1.0
picturesque,,,,,0.578,,,,0.0,1.0
pieceofshit,0.81,,,,,,,,,
pig,,,0.539,,,,,,1.0,0.0
piles,,,0.445,,,,,,1.0,0.0
pill,,,,,,,,0.312,0.0,1.0
pillage,0.578,,0.547,0.574,,,,,1.0,0.0
pilot,,,,,,,,0.57,0.0,1.0
pimple,,,0.6409999999999999,,,,,,1.0,0.0
pin,,,,,,,,0.297,0.0,0.0
pine,,,,,,0.25,,,1.0,0.0
pinion,,,,0.23399999999999999,,,,,1.0,0.0
pious,,,0.445,,,0.21899999999999997,,0.5,0.0,1.0
pique,0.391,,,,,,,,1.0,0.0
pirate,0.344,,,,,,,,1.0,0.0
pissed,0.894,,,,,,,,,
pissedoff,0.812,,,,,,,,,
pissesmeoff,0.812,,,,,,,,,
pissingmeoff,0.848,,,,,,,,,
pissoff,0.875,,,,,,,,,
pitfall,0.375,,0.36700000000000005,0.562,,0.39399999999999996,0.586,,1.0,0.0
pith,,,,,,,,0.297,0.0,1.0
pitter,,,,,0.134,,,,,
pity,,,,,,0.547,,,0.0,0.0
pivot,,,,,,,,0.297,0.0,1.0
placard,,,,,,,0.22699999999999998,,0.0,0.0
plagiarism,,,0.38299999999999995,,,,,,1.0,0.0
plague,,,0.852,0.703,,0.547,,,1.0,0.0
plaintive,,,,,,0.359,,,0.0,0.0
plan,,0.57,,,,,,,0.0,0.0
planes,,,,0.27399999999999997,,,,,,
planning,,0.523,,,,,,0.617,0.0,1.0
plaudit,,,,,,,,0.38299999999999995,,
plausible,,,,,,,,0.57,,
playful,0.061,,,,0.609,,0.266,0.43,0.0,1.0
playground,,0.38299999999999995,,,0.391,,0.133,0.344,0.0,1.0
playhouse,,,,,0.312,,,,0.0,1.0
plea,,0.43799999999999994,,0.377,,0.344,,,1.0,0.0
pleasant,,0.523,,,0.6559999999999999,,0.242,0.562,0.0,1.0
pleased,,,,,0.725,,,,0.0,1.0
pleasing,,,,,0.75,,,,,
pleasurable,,,,,0.877,,,,0.0,1.0
pleasure,,,,,0.8029999999999999,,,,,
pleasures,,,,,0.8909999999999999,,,,,
pledge,,,,,0.344,,,0.688,0.0,1.0
plight,,0.461,0.375,0.516,,0.621,,,1.0,0.0
plummet,,,,0.613,,,,,1.0,0.0
plump,,0.359,,,,,,,0.0,0.0
plunder,0.469,,0.461,0.516,,0.461,0.633,,1.0,0.0
plunge,,,,0.547,,,,,1.0,0.0
pneumonia,,,,0.625,,,,,1.0,0.0
poachers,0.515,,,,,,,,,
poaching,0.515,,0.602,0.484,,0.594,,,1.0,0.0
pocketbac,,,,,,,,0.35200000000000004,,
poems,,,,,0.41200000000000003,,,,,
pointless,,,,,,0.39399999999999996,,,1.0,0.0
poise,,,,0.094,,,,,0.0,0.0
poison,0.6970000000000001,,0.6559999999999999,0.797,,0.672,,,1.0,0.0
poisoned,0.636,,0.711,0.8859999999999999,,0.667,,,1.0,0.0
poisoning,,,0.703,,,,,,1.0,0.0
poisonous,0.672,,0.6559999999999999,0.812,,0.6409999999999999,,,1.0,0.0
poke,,0.391,,,,,,,1.0,0.0
pokes,0.379,,,,,,,,,
polarity,,,,,,,0.297,,0.0,0.0
polemic,0.359,,0.5,,,,,,1.0,0.0
police,,,,0.32799999999999996,,,,0.484,0.0,1.0
policeman,,,,0.121,,,,0.47700000000000004,0.0,1.0
policy,,,,,,,,0.508,0.0,0.0
polio,,,,0.562,,0.6559999999999999,,,1.0,0.0
politic,,,0.266,,,,,,0.0,1.0
politics,0.23399999999999999,,,,,,,,0.0,0.0
poll,,,,,,,,0.35200000000000004,0.0,0.0
pollute,,,0.711,,,,,,1.0,0.0
pollution,,,0.68,,,,,,1.0,0.0
polygamy,,,0.617,,,,,,1.0,0.0
pompous,,,0.42200000000000004,,,,,,1.0,0.0
pond,,,,,0.08900000000000001,,,,0.0,0.0
pontiff,,,,,,,,0.5,0.0,0.0
pony,,,,,0.312,,,,0.0,0.0
pop,,,,,,,0.508,,1.0,0.0
popular,,,,,,,,0.39799999999999996,0.0,0.0
popularity,,,,,,,,0.49200000000000005,0.0,1.0
porn,,,0.703,,,,,,1.0,0.0
pornography,,,0.586,,,,,,1.0,0.0
positive,,,,,0.7609999999999999,,,,,
positiveenergy,,,,,0.742,,,,,
positively,,,,,0.6759999999999999,,,,,
positivity,,,,,0.773,,,0.625,,
posse,,,,0.266,,,,,0.0,0.0
possess,,0.32799999999999996,,,0.21899999999999997,,,0.38299999999999995,0.0,1.0
possessed,0.5,,0.484,0.594,,,,,1.0,0.0
possession,0.20600000000000002,,0.18,0.406,,,,,1.0,0.0
possibility,,0.6409999999999999,,,,,,,0.0,0.0
posthumous,,,,,,0.625,,,1.0,0.0
postponement,,,,,,,0.35200000000000004,,1.0,0.0
pound,0.48100000000000004,,,,,,,,1.0,0.0
pounding,,,,0.594,,,,,,
pout,0.203,,,,,,,,,
pouting,0.25,,,,,,,,,
poverty,0.312,,0.469,0.391,,0.69,,,1.0,0.0
pow,0.515,,,,,,,,0.0,0.0
powerful,0.424,0.47700000000000004,0.102,0.312,0.516,,,0.523,0.0,1.0
powerfully,,,,0.45399999999999996,,,,,0.0,1.0
powerless,0.203,,0.36700000000000005,0.562,,0.6409999999999999,,,1.0,0.0
practiced,,,,,0.264,,0.156,0.633,0.0,1.0
practise,,0.508,,,,,,,0.0,1.0
praise,,,,,0.578,,,0.609,0.0,1.0
praised,,,,,0.652,,,0.594,0.0,1.0
praisegod,,,,,0.625,,,,,
praisejesus,,,,,0.691,,,,,
praises,,,,,0.652,,,,,
praiseworthy,,0.473,,,0.609,,0.38299999999999995,0.609,0.0,1.0
praising,,,,,0.7190000000000001,,,,,
prank,,,,,,,0.617,,1.0,0.0
pray,,0.547,,0.109,0.469,,0.18,0.516,0.0,1.0
prayer,,,,,0.439,,,,0.0,0.0
prayforme,,,,0.5,,,,,,
praying,,,,0.047,,,,,,
precarious,,0.578,,0.547,,0.406,,,1.0,0.0
precedence,,,,,,,,0.555,0.0,1.0
precious,,0.516,,,0.682,,0.195,,0.0,1.0
precipice,,,,0.469,,,,,0.0,0.0
preclude,0.188,,,,,,,,0.0,0.0
precursor,,0.469,,,,,,,0.0,0.0
predicament,,,,0.43799999999999994,,,,,1.0,0.0
predict,,0.589,,,,,,,0.0,0.0
prediction,,0.695,,,,,,,0.0,0.0
predilection,,0.562,,,,,,,0.0,1.0
predispose,,0.47700000000000004,,,,,,,0.0,0.0
predominant,,,,,,,,0.516,0.0,1.0
prefer,,,,,,,,0.469,0.0,1.0
pregnancy,,,0.16399999999999998,,,,,,1.0,0.0
prejudice,0.545,,,,,,,,1.0,0.0
prejudiced,,,0.6559999999999999,0.484,,,,,1.0,0.0
prejudicial,0.531,,,,,,,,1.0,0.0
preliminary,,0.461,,,,,,,0.0,0.0
premature,,,,,,,0.578,,0.0,0.0
premeditated,,,,0.5,,,,,1.0,0.0
preparation,,0.586,,,,,,,0.0,0.0
preparatory,,0.523,,,,,,,0.0,0.0
prepare,,0.633,,,,,,,0.0,1.0
prepared,,0.43799999999999994,,,,,,0.703,0.0,1.0
preparedness,,0.594,,,,,,,0.0,0.0
preponderance,,,,,,,,0.47700000000000004,0.0,0.0
preposterous,0.547,,,,,,,,,
prerequisite,,0.508,,,,,,,0.0,0.0
prescient,,0.648,,,,,,,0.0,1.0
present,,0.516,,,0.441,,0.32,0.45299999999999996,0.0,1.0
presents,,,,,0.516,,,,,
preservative,,0.32,,,0.242,,0.195,0.414,0.0,1.0
president,,,,,,,,0.45299999999999996,0.0,1.0
pressure,,,,0.375,,,,,1.0,0.0
prestige,,,,,0.485,,,0.586,0.0,1.0
presto,,,,,0.312,,0.633,,0.0,1.0
presumption,,0.586,,,,,,0.305,0.0,0.0
presumptuous,0.28800000000000003,,0.38299999999999995,,,,,,1.0,0.0
pretending,0.152,,,,,,,,1.0,0.0
pretty,,0.414,,,0.469,,,0.36700000000000005,0.0,1.0
prevail,,0.523,,,0.562,,,,0.0,1.0
prevalent,,,,,,,,0.547,0.0,0.0
prevent,,,,0.125,,,,,0.0,0.0
prevention,,0.45299999999999996,,,,,,,0.0,1.0
prey,,,,0.703,,,,,1.0,0.0
priceless,,,,,0.6409999999999999,,,,0.0,1.0
prick,0.835,,0.461,0.43799999999999994,,,0.484,,1.0,0.0
pride,,,,,0.516,,,,0.0,1.0
priest,,,,,,,,0.508,0.0,1.0
priesthood,,0.305,,,0.121,0.109,,0.461,0.0,1.0
primer,,,,,,,,0.42200000000000004,0.0,1.0
princely,,0.484,,,0.515,,0.39799999999999996,0.531,0.0,1.0
princess,,,,,0.469,,,,0.0,1.0
principal,,,,,,,,0.57,0.0,1.0
prison,0.529,,,0.625,,0.594,,,1.0,0.0
prisoner,0.516,,0.508,0.562,,0.531,,,1.0,0.0
